context_id,question
1777207970693257019,رومانی در کدام قسمت اروپا واقع شده است؟
1777207970693257019,رومانی از سمت غرب با کدام کشورها همسایه است؟
1777207970693257019,پایتخت رومانی چندمین شهر بزرگ اتحادیه اروپا است؟
1777207970693257019,رومانی عضو کدام اتحادیه است؟
1777207970693257019,بیشتر مردم رومانی جزو کدام شاخه مسیحیت هستند؟
1777207970693257019,ریشه زبان کشور رومانی چیست؟
1777207970693257019,چه مدت کشور رومانی حکومت کمونیستی داشت؟
-3383780846557394157,یک مدل فرضی از رایانه های کوانتومی کدام است؟
-3383780846557394157,ایده ساخت رایانه های کوانتومی چیست؟
-3383780846557394157,یک رایانه کوانتومی از کدام قوانین فیزیک کوانتوم برای پردازش استفاده می کند؟
-3383780846557394157,تفاوت عمده رایانه های فعلی با رایانه های کوانتومی در چیست؟
-3383780846557394157,رایانه های کوانتومی با رایانه های کلاسیک در چه چیزی مشترک هستند؟
-3383780846557394157,ویژگی اصلی رایانه های کوانتومی چیست؟
-3383780846557394157,رایانه های کوانتومی برای چه اهدافی قرار است استفاده شود؟
1581643472418234254,ب ام و علاوه بر تولید موتورسیکلت و خودرو چه چیزی تولید می کرد؟
1581643472418234254,ب ام و چیست؟
1581643472418234254,ب ام و مخفف چیست؟
1581643472418234254,ب ام و توسط چه کسی و در چه تاریخی تاسیس شد؟
1581643472418234254,بیشترین سهامدار شرکت ب ام و کیست؟
1581643472418234254,ب ام و صاحب کدام برندها است؟
1581643472418234254,شرکت خودروسازی ب ام و در کجا خط تولید دارد؟
-5696240420019258614,استن لی خالق کدام شخصیت های کمیک است؟
-5696240420019258614,استن لی نویسندگی کمیک را از کی شروع کرد؟
-5696240420019258614,کدام اثر استن لی باعث شکوفایی و مشهور شدن او شد؟
-5696240420019258614,نام کامل استن لی چیست؟
-5696240420019258614,استن لی در چه زمینه ای فعالیت می کرد؟
-5696240420019258614,استن لی به کمک چه کسانی شخصیت های کمیک را خلق کرد؟
-5696240420019258614,استن لی در چه سالی به دنیا آمد و در چه سالی از دنیا رفت؟
5222537320259613563,بهرنگ علوی متولد چه سالی است؟
5222537320259613563,بهرنگ علوی در چه سالی شهری شد؟
5222537320259613563,شغل بهرنگ علوی چیست؟
5222537320259613563,بیشترین شهرت بهرنگ علوی در چه فیلمی است؟
5222537320259613563,کارگردان سریال هشت و نیم دقیقه کیست؟
5222537320259613563,بهرنگ علوی بازیگری را از کی شروع کرد؟
5222537320259613563,تاتر ادمک چوبی را چه کسی کارگردانی کرده است؟
-3520188698723673087,الهه حصاری در چه سالی به دنیا امده است؟
-3520188698723673087,الهه حصاری در چه شهری به دنیا امده است؟
-3520188698723673087,شغل الهه حصاری چیست؟
-3520188698723673087,الهه حصاری اهل چه کشوری است؟
-3520188698723673087,الهه حصاری در چه سالی در فیلم تاکسی نارنجی بازی کرده است؟
-3520188698723673087,الهه حصاری چه نقشی در فیلم ممنوعه داشت؟
-3520188698723673087,نام خواهران الهه حصاری چیست؟
-6649131029475988832,نام های دیگر خر چیست؟
-6649131029475988832,خر از کدام تیره جانوران به حساب می اید؟
-6649131029475988832,خرهای اهلی از نوادگان کدام خر ها هستند؟ 
-6649131029475988832,خر چه زمانی و در کجا اهلی شد؟
-6649131029475988832,جمعیت الاغه ها در ایران چگونه است؟
-6649131029475988832,غذای خر نسبت به اسب چه طور است؟
-6649131029475988832,در فصل سرد سال چه چه غذایی برای الاغ ها مناسب است؟
-7251293040815015662,اندازه بدن سارها را شرح دهید؟  
-7251293040815015662,غذای سار ها چیست؟
-7251293040815015662,سار در کجای دنیا وجود دارد؟
-7251293040815015662,سار ها در کدام قاره ها وجود دارند؟
-7251293040815015662,رنگ تخم سار چه رنگیه؟
-7251293040815015662,جوجه سار کی میتونه پرواز کنه؟
-7251293040815015662,سار در چه مناطقی تخم گذاری میک ند؟
4438913229376745564,بقیه اسم های پوریا چیه؟
4438913229376745564,صفت های پوریای ولی چیست؟
4438913229376745564,پوریا در کجا به دنیا امد؟
4438913229376745564,رشته ورزشی پوریا چه بوده است؟
4438913229376745564,شغل ولی در چه بوده است؟
4438913229376745564,در بین ورزشکارا پوریا نشانه چه چیزی است؟
4438913229376745564,قبر پوریا در کدام شهر است؟
-7143341981473561305,اسم کامل کارلوس چیست؟
-7143341981473561305,شغل روبرتو چیه؟
-7143341981473561305,کارلوس در کدام منطقه زمین بازی میکرد؟
-7143341981473561305,دلیل معرف شدن کارلوس چیه؟
-7143341981473561305,کارلوس در اولین تیم خود چه افتخاراتی به دست اورد؟
-7143341981473561305,کارلوس با رئال چند بار قهرمان اروپا شد؟
-7143341981473561305,افتخارات فردی کارلوس چیست؟
-5005585834046403684,نام علمی انبه چیست؟
-5005585834046403684,خاستگاه انبه کجا است؟
-5005585834046403684,انبه چه کاربرد هایی دارد؟
-5005585834046403684,قد درخت انبه چند متر است؟
-5005585834046403684,رنگ برگ درخت انبه بعد از جوانه زدن چند متر است؟
-5005585834046403684,شکوفه های انبه چه رنگی است؟
-5005585834046403684,هر شکوفه درخت انبه چند گلبرگ،چند کاسبرگ و چند پرچم دارد؟
796158844173976915,امین حیایی در چه سالی متولد شده است؟
796158844173976915,امین حیایی در چه شهری به دنیا امده است؟
796158844173976915,امین حیایی در کدام منطقه تهران به دنیا امده است؟
796158844173976915,نام پدر امین حیایی چیست؟
796158844173976915,شغل پدر امین حیایی چیست؟
796158844173976915,امین حیایی در چه سالی بازیگر تاتر کودکانه به کارگردانی ثریا قاسمی بود؟
796158844173976915,در سال 1381 امین حیایی چند فیلم بازی کرده است؟
9090960206043957782,احسان علیخانی در چه سالی متولد شده است؟
9090960206043957782,شغل احسان علیخانی چیست؟
9090960206043957782,احسان علیخانی  فارغ‌التحصیل چه رشته ای است؟
9090960206043957782,احسان علیخانی در چه دانشگاهی درس خوانده است؟
9090960206043957782,اولین برنامه زنده ای که احسان علیخانی اجرا کرده است در چه  سالی بود؟
9090960206043957782,احسان علیخانی مجری چه برنانمه هایی بوده است؟
9090960206043957782,احسان علیخانی در چه فیلمی بازیگر بوده است؟
496091709913948238,هویج در فارسی با چه نامی خوانده می شود؟
496091709913948238,هویج را چگونه می خورند؟
496091709913948238,هویج چه ویتامینی دارد؟
496091709913948238,هویج دارای چه موادی است؟
496091709913948238,هویج گیاهی چند ساله است؟
496091709913948238,اولین برگ هویج بعد از چند روز در میاید؟
496091709913948238,در سال اول هویج چگونه است؟
5027663731118301881,حسن زیرک اهل کدام شهر بود؟
5027663731118301881,حسن زیرک در کدام منطقه ایران اهنگ می خاند؟
5027663731118301881,حسن زیرک چه کمکی به زبان کردی کرد؟
5027663731118301881,زیرک چند تا اهنگ خوانده؟
5027663731118301881,زیرک به جز کردی به چه زبان هایی اهنگ دارد؟
5027663731118301881,حسن زیرک در کدام ارکستر ها برنامه داشته است؟
5027663731118301881,بوکان برای کدام استان است؟
